TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
28.03.2021 00:00;BALIK;KAM›T(DEN›Z);KG;417;1583
28.03.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;250;500
28.03.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;90;100
28.03.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;20;70
28.03.2021 00:00;BALIK;L‹FER(›R› BOY);KG;1300;1300
28.03.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;300;670
28.03.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;50;800
29.03.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;15;1000
29.03.2021 00:00;BALIK;D›L(CANGIDEZ);KG;20;80
29.03.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;150;150
29.03.2021 00:00;BALIK;KAM›T(DEN›Z);KG;100;100
29.03.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;120;120
29.03.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;40;150
29.03.2021 00:00;BALIK;MELANUR (DEN›Z);KG;200;250
29.03.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;200;1000
29.03.2021 00:00;BALIK;FENER (DEN›Z);KG;30;400
29.03.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;35;2000
29.03.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;500;680
29.03.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;40;450
29.03.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;150
29.03.2021 00:00;BALIK;KILI« (DEN›Z);KG;350;450
29.03.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1400;2000
29.03.2021 00:00;TATLI SU;SOMON ( TATLI );KG;300;450
29.03.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;500;2600
29.03.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;400;700
29.03.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;25;250
29.03.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;100;500
29.03.2021 00:00;BALIK;ORK›NOZ (DEN›Z);KG;250;250
29.03.2021 00:00;BALIK;JAPON HAMS›;KG;150;150
29.03.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1800
29.03.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;60;150
29.03.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;25;1100
29.03.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;850;1600
29.03.2021 00:00;BALIK;PALASKA(DEN›Z);KG;60;60
29.03.2021 00:00;›THAL (DONUK);MEZG›T;KG;70;70
29.03.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;30;50
29.03.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;100;1300
29.03.2021 00:00;TATLI SU;YILAN ( TATLI );KG;50;300
29.03.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;50;225
29.03.2021 00:00;BALIK;KOLOR›T(DEN›Z);KG;100;100
29.03.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;30;120
29.03.2021 00:00;BALIK;LOKUM(DEN›Z);KG;80;170
29.03.2021 00:00;BALIK;P›S› ( DEN›Z );KG;1000;1000
29.03.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;100;110
29.03.2021 00:00;BALIK;TURNA (DEN›Z);KG;400;400
29.03.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;250;250
29.03.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;230;500
29.03.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;83;250
29.03.2021 00:00;BALIK;BARBUN(KAYA);KG;300;1600
29.03.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;420
29.03.2021 00:00;BALIK;YENGE« (DEN›Z);KG;20;250
29.03.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;333;250
29.03.2021 00:00;TATLI SU;«APAK(TATLI);KG;50;50
29.03.2021 00:00;BALIK;LEVREK (DEN›Z);KG;350;350
29.03.2021 00:00;BALIK;HANOS ( DEN›Z );KG;15;50
29.03.2021 00:00;BALIK;TEK›R(DEN›Z);KG;110;600
29.03.2021 00:00;BALIK;YABAN› KALAMAR;KG;30;180
29.03.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;1500;4400
29.03.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;10;70
29.03.2021 00:00;BALIK;«IPURA (DEN›Z);KG;600;1000
29.03.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;65;100
29.03.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;700;1300
29.03.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;930;1600
29.03.2021 00:00;BALIK;HAMSI (DEN›Z);KG;167;2333
29.03.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;25;1917
29.03.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1400
29.03.2021 00:00;BALIK;VATOZ (DEN›Z);KG;20;60
29.03.2021 00:00;BALIK;KEFAL (DEN›Z);KG;833;2083
29.03.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;70;600
29.03.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;250;790
29.03.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;300;600
29.03.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;200;700
29.03.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;370;1000
29.03.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;30;500
29.03.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;50;500
29.03.2021 00:00;BALIK;AKYA (DEN›Z);KG;200;600
29.03.2021 00:00;BALIK;DIL;KG;40;1500
29.03.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;70;500
29.03.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;60;130
29.03.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;60;1000
29.03.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;300
29.03.2021 00:00;BALIK;MASKO DEN›Z;KG;50;250
29.03.2021 00:00;BALIK;SARPA (DEN›Z);KG;70;200
29.03.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;1917
30.03.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;180;180
30.03.2021 00:00;BALIK;MINEKOP (DEN›Z);KG;450;450
30.03.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;50;750
30.03.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;400;1000
30.03.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;30;4500
30.03.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;250;300
30.03.2021 00:00;BALIK;SARPA (DEN›Z);KG;90;300
30.03.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;100;350
30.03.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;40;550
30.03.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;125;2083
30.03.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;30;1200
30.03.2021 00:00;BALIK;D›L(CANGIDEZ);KG;20;150
30.03.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;30;180
30.03.2021 00:00;BALIK;«IPURA (DEN›Z);KG;700;1000
30.03.2021 00:00;BALIK;TEK›R(DEN›Z);KG;70;400
30.03.2021 00:00;BALIK;KOLOR›T(DEN›Z);KG;50;50
30.03.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;540
30.03.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;220;490
30.03.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;25;200
30.03.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;700;1500
30.03.2021 00:00;BALIK;TURNA (DEN›Z);KG;410;600
30.03.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;110;1300
30.03.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;500;1200
30.03.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;100;200
30.03.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;333;2917
30.03.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;80;100
30.03.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;140;150
30.03.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;417;417
30.03.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;25;2833
30.03.2021 00:00;›THAL (DONUK);MEZG›T;KG;50;120
30.03.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;100;600
30.03.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;1450;1500
30.03.2021 00:00;TATLI SU;YAYIN ( TATLI );KG;110;160
30.03.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;1200;1200
30.03.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;170
30.03.2021 00:00;TATLI SU;YILAN ( TATLI );KG;10;30
30.03.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;50;150
30.03.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;20;60
30.03.2021 00:00;BALIK;DIL;KG;300;1500
30.03.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;700;2650
30.03.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;250;650
30.03.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1100;1400
30.03.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;667;5167
30.03.2021 00:00;BALIK;FENER (DEN›Z);KG;50;400
30.03.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;150;200
30.03.2021 00:00;BALIK;HANOS ( DEN›Z );KG;19;40
30.03.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;230;500
30.03.2021 00:00;BALIK;P›S› ( DEN›Z );KG;500;800
30.03.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;250;300
30.03.2021 00:00;BALIK;TIRSI (DEN›Z);KG;583;200
30.03.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;1500
30.03.2021 00:00;BALIK;MELANUR (DEN›Z);KG;150;330
30.03.2021 00:00;BALIK;KEFAL (DEN›Z);KG;1083;2917
30.03.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;10;100
30.03.2021 00:00;BALIK;HAMSI (DEN›Z);KG;25;3333
30.03.2021 00:00;BALIK;YABAN› KALAMAR;KG;50;500
30.03.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;10;1000
30.03.2021 00:00;BALIK;KAM›T(DEN›Z);KG;333;125
30.03.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;167;275
30.03.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1000;1500
30.03.2021 00:00;TATLI SU;SOMON ( TATLI );KG;270;450
30.03.2021 00:00;BALIK;AKYA (DEN›Z);KG;80;500
30.03.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;70;280
30.03.2021 00:00;BALIK;LEVREK (DEN›Z);KG;450;580
30.03.2021 00:00;BALIK;BARBUN (TEK›R);KG;110;1600
30.03.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;500
30.03.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;30;600
30.03.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;30;1800
30.03.2021 00:00;BALIK;L‹FER(›R› BOY);KG;1300;1400
30.03.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;500;500
30.03.2021 00:00;BALIK;MASKO DEN›Z;KG;100;150
30.03.2021 00:00;BALIK;DONUK HAMS›;KG;150;150
31.03.2021 00:00;BALIK;DIL;KG;30;1300
31.03.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;1300
31.03.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;800;800
31.03.2021 00:00;BALIK;BARBUN(KAYA);KG;350;1200
31.03.2021 00:00;BALIK;G÷«MEN;KG;30;30
31.03.2021 00:00;BALIK;MINEKOP (DEN›Z);KG;500;500
31.03.2021 00:00;BALIK;SARPA (DEN›Z);KG;100;300
31.03.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;35;1500
31.03.2021 00:00;BALIK;TIRSI (DEN›Z);KG;417;225
31.03.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;2;2333
31.03.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;25;50
31.03.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;70;350
31.03.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;25;900
31.03.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;240;500
31.03.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;450
31.03.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;700
31.03.2021 00:00;BALIK;HAMSI (DEN›Z);KG;83;3333
31.03.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;30;2500
31.03.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;50;400
31.03.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;680;700
31.03.2021 00:00;BALIK;TEK›R (DONUK);KG;290;290
31.03.2021 00:00;BALIK;LOKUM(DEN›Z);KG;80;150
31.03.2021 00:00;BALIK;VATOZ (DEN›Z);KG;25;25
31.03.2021 00:00;BALIK;«U«UNA;KG;50;50
31.03.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;450;650
31.03.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;290;1000
31.03.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;50;700
31.03.2021 00:00;BALIK;FANGRI (DEN›Z);KG;1200;1200
31.03.2021 00:00;BALIK;TEK›R(DEN›Z);KG;40;800
31.03.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;2083
31.03.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;240;240
31.03.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;50;150
31.03.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;25;120
31.03.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1200;1400
31.03.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;83;250
31.03.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;50;250
31.03.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;300;700
31.03.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;417;2833
31.03.2021 00:00;BALIK;HANOS ( DEN›Z );KG;25;50
31.03.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;350;700
31.03.2021 00:00;›THAL (DONUK);MEZG›T;KG;80;80
31.03.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;670
31.03.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;1200;1500
31.03.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;400;500
31.03.2021 00:00;BALIK;«IPURA (DEN›Z);KG;400;1600
31.03.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1200;1400
31.03.2021 00:00;BALIK;AKYA (DEN›Z);KG;400;500
31.03.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;70;150
31.03.2021 00:00;BALIK;MASKO DEN›Z;KG;100;150
31.03.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;25;70
31.03.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;667;4167
31.03.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;380;380
31.03.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;80;250
31.03.2021 00:00;BALIK;FENER (DEN›Z);KG;30;500
31.03.2021 00:00;BALIK;KEFAL (DEN›Z);KG;833;2917
31.03.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;250;350
31.03.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;350;3000
31.03.2021 00:00;BALIK;DONUK HAMS›;KG;150;150
31.03.2021 00:00;BALIK;D›L(CANGIDEZ);KG;150;150
31.03.2021 00:00;BALIK;LEVREK (DEN›Z);KG;300;450
31.03.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;70;500
31.03.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;400;1000
31.03.2021 00:00;TATLI SU;SOMON ( TATLI );KG;36;450
31.03.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;10;80
31.03.2021 00:00;BALIK;YABAN› KALAMAR;KG;40;150
31.03.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;650;1200
31.03.2021 00:00;BALIK;KAM›T(DEN›Z);KG;55;100
31.03.2021 00:00;BALIK;P›S› ( DEN›Z );KG;800;800
31.03.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;100;120
31.03.2021 00:00;BALIK;YENGE« (DEN›Z);KG;250;250
31.03.2021 00:00;BALIK;TURNA (DEN›Z);KG;100;500
31.03.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;80;1800
31.03.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;50;1100
31.03.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1500
31.03.2021 00:00;BALIK;ORFOZ (DEN›Z);KG;1000;1300
1.04.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;40;150
1.04.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;200;220
1.04.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;80;120
1.04.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;300;700
1.04.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;190;250
1.04.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;60;500
1.04.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;50;1200
1.04.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;100;1300
1.04.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;700;2800
1.04.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;417;125
1.04.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;417;833
1.04.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1300;1400
1.04.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;300;600
1.04.2021 00:00;BALIK;D›L(CANGIDEZ);KG;150;200
1.04.2021 00:00;BALIK;LOKUM(DEN›Z);KG;100;150
1.04.2021 00:00;BALIK;T›RS› (DONUK);KG;667;667
1.04.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;125;2917
1.04.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;667;1917
1.04.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;50;350
1.04.2021 00:00;BALIK;KEFAL (DEN›Z);KG;50;2167
1.04.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;230;360
1.04.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;60;100
1.04.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;400
1.04.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;100;100
1.04.2021 00:00;BALIK;FENER (DEN›Z);KG;50;400
1.04.2021 00:00;BALIK;FANGRI (DEN›Z);KG;1700;1700
1.04.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;80;400
1.04.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;240;1500
1.04.2021 00:00;BALIK;DONUK HAMS›;KG;100;150
1.04.2021 00:00;BALIK;HAMSI (DEN›Z);KG;25;3583
1.04.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;700;1700
1.04.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;40;150
1.04.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;20;90
1.04.2021 00:00;BALIK;MASKO DEN›Z;KG;100;100
1.04.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;60;250
1.04.2021 00:00;BALIK;LEVREK (DEN›Z);KG;250;400
1.04.2021 00:00;BALIK;MELANUR (DEN›Z);KG;200;200
1.04.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1300;1800
1.04.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;100;400
1.04.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;30;800
1.04.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;180;200
1.04.2021 00:00;BALIK;VATOZ (DEN›Z);KG;30;30
1.04.2021 00:00;BALIK;«IPURA (DEN›Z);KG;800;1000
1.04.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;2333
1.04.2021 00:00;BALIK;TIRSI (DEN›Z);KG;833;2333
1.04.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1300
1.04.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;30;70
1.04.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;30;1400
1.04.2021 00:00;BALIK;YENGE« (DEN›Z);KG;120;150
1.04.2021 00:00;BALIK;TEK›R(DEN›Z);KG;130;500
1.04.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;300;320
1.04.2021 00:00;BALIK;AKYA (DEN›Z);KG;400;400
1.04.2021 00:00;BALIK;HANOS ( DEN›Z );KG;20;40
1.04.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;417;417
1.04.2021 00:00;BALIK;YABAN› KALAMAR;KG;70;150
1.04.2021 00:00;BALIK;KAM›T(DEN›Z);KG;417;417
1.04.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;100;400
1.04.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;100;1000
1.04.2021 00:00;BALIK;JAPON HAMS›;KG;1333;1333
1.04.2021 00:00;BALIK;TURNA (DEN›Z);KG;300;300
1.04.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;300;650
1.04.2021 00:00;BALIK;DIL;KG;300;1600
1.04.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1400;2200
1.04.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;250;300
1.04.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;1370;1370
1.04.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;700;700
1.04.2021 00:00;TATLI SU;SOMON ( TATLI );KG;250;450
1.04.2021 00:00;BALIK;SARPA (DEN›Z);KG;65;200
4.04.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;1200;1300
4.04.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;3000;3500
4.04.2021 00:00;TATLI SU;SOMON ( TATLI );KG;270;270
4.04.2021 00:00;BALIK;TEK›R(DEN›Z);KG;50;80
4.04.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;150;300
4.04.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;80;250
4.04.2021 00:00;BALIK;TIRSI (DEN›Z);KG;50;125
4.04.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;27;200
4.04.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;50;95
4.04.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;20;50
4.04.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;60;150
4.04.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;50;250
4.04.2021 00:00;BALIK;HAMSI (DEN›Z);KG;417;2083
4.04.2021 00:00;BALIK;YABAN› KALAMAR;KG;40;150
4.04.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;90
4.04.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1200;1600
4.04.2021 00:00;BALIK;HANOS ( DEN›Z );KG;35;60
4.04.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;130;130
4.04.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;680;680
4.04.2021 00:00;BALIK;FENER (DEN›Z);KG;50;400
4.04.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;240;380
4.04.2021 00:00;BALIK;KAM›T(DEN›Z);KG;25;50
4.04.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;170;230
4.04.2021 00:00;BALIK;L‹FER(›R› BOY);KG;800;1500
4.04.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1200;1300
4.04.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;125;1917
4.04.2021 00:00;BALIK;KEFAL (DEN›Z);KG;758;450
4.04.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;500;1000
4.04.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;417;500
4.04.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;50;500
4.04.2021 00:00;BALIK;BARBUN(KAYA);KG;750;1600
4.04.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;20;1000
4.04.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;300;300
4.04.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;350;2500
4.04.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;800;1400
4.04.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;208;667
4.04.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;350;900
4.04.2021 00:00;BALIK;TURNA (DEN›Z);KG;350;350
4.04.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;417;833
4.04.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;185;200
4.04.2021 00:00;BALIK;MELANUR (DEN›Z);KG;150;300
4.04.2021 00:00;BALIK;AKYA (DEN›Z);KG;250;450
4.04.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;220;680
4.04.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;400;400
4.04.2021 00:00;BALIK;KILI« (DEN›Z);KG;350;550
4.04.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;600
4.04.2021 00:00;BALIK;BARBUN (TEK›R);KG;110;1600
4.04.2021 00:00;›THAL (DONUK);MEZG›T;KG;90;90
4.04.2021 00:00;BALIK;SARPA (DEN›Z);KG;120;300
4.04.2021 00:00;BALIK;«IPURA (DEN›Z);KG;250;1200
4.04.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;400;600
4.04.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;900;900
4.04.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;450;450
4.04.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;150;150
4.04.2021 00:00;TATLI SU;«APAK(TATLI);KG;30;30
4.04.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;250;600
4.04.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1500
4.04.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;30;1200
4.04.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;1000;1300
4.04.2021 00:00;BALIK;MASKO DEN›Z;KG;120;150
4.04.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;350;350
4.04.2021 00:00;BALIK;KOLOR›T(DEN›Z);KG;417;417
4.04.2021 00:00;BALIK;LOKUM(DEN›Z);KG;150;170
4.04.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;220;500
4.04.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;833;250
4.04.2021 00:00;BALIK;JAPON HAMS›;KG;125;1667
4.04.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;90;120
4.04.2021 00:00;BALIK;D›L(CANGIDEZ);KG;20;100
4.04.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;10;80
4.04.2021 00:00;BALIK;EﬁK›NA(DEN›Z);KG;100;100
4.04.2021 00:00;BALIK;LEVREK (DEN›Z);KG;340;550
4.04.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1800;2200
